area_norm,area_px,best_conf,best_iou,h_norm,h_px,image,matched,size_bin,w_norm,w_px
0.016854336852999998,17673.053119971326,0.5292952060699463,0.0,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0015.png,False,medium(0.005-0.02),0.125977,129.000448
0.006889291504000001,7223.945728098305,0.13435815274715424,0.6110369285944689,0.082031,83.999744,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0015.png,True,medium(0.005-0.02),0.083984,85.999616
0.006890328064,7225.032640036864,0.3389182686805725,0.560762731734913,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0015.png,True,medium(0.005-0.02),0.083008,85.000192
0.0069713438720000005,7309.9838719262725,0.3384167551994324,0.5794992795501308,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0015.png,True,medium(0.005-0.02),0.083984,85.999616
0.0069713438720000005,7309.9838719262725,0.13398805260658264,0.6158480217064605,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0015.png,True,medium(0.005-0.02),0.083984,85.999616
0.016854336852999998,17673.053119971326,0.001488237059675157,0.5899823864581525,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0016.png,True,medium(0.005-0.02),0.125977,129.000448
0.016854336852999998,17673.053119971326,0.6040255427360535,0.0,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0016.png,False,medium(0.005-0.02),0.125977,129.000448
0.006889291504000001,7223.945728098305,0.17976844310760498,0.5696885743079134,0.082031,83.999744,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0016.png,True,medium(0.005-0.02),0.083984,85.999616
0.006890328064,7225.032640036864,0.405301034450531,0.6230490447374739,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0016.png,True,medium(0.005-0.02),0.083008,85.000192
0.0069713438720000005,7309.9838719262725,0.15457168221473694,0.5469474651123388,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0016.png,True,medium(0.005-0.02),0.083984,85.999616
0.0069713438720000005,7309.9838719262725,0.22694078087806702,0.613167923334503,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0016.png,True,medium(0.005-0.02),0.083984,85.999616
0.016854336852999998,17673.053119971326,0.7139154672622681,0.0,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0017.png,False,medium(0.005-0.02),0.125977,129.000448
0.016977416382,17802.11136017203,0.7139154672622681,0.0,0.134766,138.000384,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0017.png,False,medium(0.005-0.02),0.125977,129.000448
0.006890328064,7225.032640036864,0.0381535068154335,0.7104030421415257,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0017.png,True,medium(0.005-0.02),0.083008,85.000192
0.0069713438720000005,7309.9838719262725,0.7139154672622681,0.5389145460588659,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0017.png,True,medium(0.005-0.02),0.083984,85.999616
0.0069713438720000005,7309.9838719262725,0.6414386630058289,0.5098142695584098,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0017.png,True,medium(0.005-0.02),0.083984,85.999616
0.057010635498,59779.98412795085,0.004811124410480261,0.06831466436077495,0.239258,245.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0001.png,False,large(>=0.02),0.238281,243.999744
0.057243197754,60023.8433280983,0.0021991271059960127,0.35290864272586014,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0001.png,False,large(>=0.02),0.238281,243.999744
0.057243197754,60023.8433280983,0.023612238466739655,0.0,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0001.png,False,large(>=0.02),0.238281,243.999744
0.057010635498,59779.98412795085,0.33289554715156555,0.0,0.239258,245.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0002.png,False,large(>=0.02),0.238281,243.999744
0.057243197754,60023.8433280983,0.0010553101310506463,0.11189012093072367,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0002.png,False,large(>=0.02),0.238281,243.999744
0.057243197754,60023.8433280983,0.0036733816377818584,0.08490741305457968,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0003.png,False,large(>=0.02),0.238281,243.999744
0.057243197754,60023.8433280983,0.10211699455976486,0.000913177304221251,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0003.png,False,large(>=0.02),0.238281,243.999744
0.057243197754,60023.8433280983,0.02528684027493,0.30953332492969493,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0004.png,False,large(>=0.02),0.238281,243.999744
0.057010635498,59779.98412795085,0.01023402065038681,0.06938235645732424,0.239258,245.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0005.png,False,large(>=0.02),0.238281,243.999744
0.057243197754,60023.8433280983,0.002594387624412775,0.08933594535325809,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0005.png,False,large(>=0.02),0.238281,243.999744
0.05700872937,59777.98540787712,0.0033032072242349386,0.12505861978690452,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0005.png,False,large(>=0.02),0.237305,243.00032
0.057243197754,60023.8433280983,0.004019290674477816,0.07615047996941503,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0006.png,False,large(>=0.02),0.238281,243.999744
0.05700872937,59777.98540787712,0.00162045331671834,0.17877097274131842,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0006.png,False,large(>=0.02),0.237305,243.00032
0.057243197754,60023.8433280983,0.03481278195977211,0.17049000596936845,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0006.png,False,large(>=0.02),0.238281,243.999744
0.05700872937,59777.98540787712,0.0015865579480305314,0.1431682233530567,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0007.png,False,large(>=0.02),0.237305,243.00032
0.057243197754,60023.8433280983,0.004408568609505892,0.1884826176423304,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0007.png,False,large(>=0.02),0.238281,243.999744
0.057243197754,60023.8433280983,0.10050921887159348,0.17301105933172964,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0007.png,False,large(>=0.02),0.238281,243.999744
0.057243197754,60023.8433280983,0.0035740681923925877,0.1804472228978354,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0008.png,False,large(>=0.02),0.238281,243.999744
0.057243197754,60023.8433280983,0.16992394626140594,0.1748238964165917,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0008.png,False,large(>=0.02),0.238281,243.999744
0.057243197754,60023.8433280983,0.16992394626140594,0.0,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0008.png,False,large(>=0.02),0.238281,243.999744
0.038253958007999994,40112.1822721966,0.0033710598945617676,0.0729812390594457,0.179688,184.000512,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0009.png,False,large(>=0.02),0.212891,218.000384
0.037871362854,39711.002175995905,0.002557207364588976,0.09960673212358791,0.178711,183.000064,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0009.png,False,large(>=0.02),0.211914,216.999936
0.032932236084000005,34531.95238401639,0.22052377462387085,0.0,0.173828,177.999872,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0009.png,False,large(>=0.02),0.189453,193.999872
0.038253958007999994,40112.1822721966,0.0010206870501860976,0.45427898583877857,0.179688,184.000512,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0010.png,False,large(>=0.02),0.212891,218.000384
0.037871362854,39711.002175995905,0.0010659117251634598,0.4652685199867124,0.178711,183.000064,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0010.png,False,large(>=0.02),0.211914,216.999936
0.032932236084000005,34531.95238401639,0.022499099373817444,0.0,0.173828,177.999872,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0010.png,False,large(>=0.02),0.189453,193.999872
0.032747329956,34338.064255942656,0.022499099373817444,0.0,0.172852,177.000448,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0010.png,False,large(>=0.02),0.189453,193.999872
0.037871362854,39711.002175995905,0.023220956325531006,0.6579831082463311,0.178711,183.000064,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0011.png,True,large(>=0.02),0.211914,216.999936
0.038253958007999994,40112.1822721966,0.006286285351961851,0.06557686408403231,0.179688,184.000512,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0012.png,False,large(>=0.02),0.212891,218.000384
0.037871362854,39711.002175995905,0.0017801166977733374,0.09574738616012658,0.178711,183.000064,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0012.png,False,large(>=0.02),0.211914,216.999936
0.032932236084000005,34531.95238401639,0.014056382700800896,0.0,0.173828,177.999872,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0012.png,False,large(>=0.02),0.189453,193.999872
0.032747329956,34338.064255942656,0.0016727502224966884,0.7316713826450996,0.172852,177.000448,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0012.png,True,large(>=0.02),0.189453,193.999872
0.037908447803999996,39711.070313975804,0.0010818836744874716,0.17744686567549922,0.178886,183.00037799999998,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0013.png,False,large(>=0.02),0.211914,216.999936
0.032964443094000005,34531.96829200589,0.010842356830835342,0.0,0.173998,177.999954,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0013.png,False,large(>=0.02),0.189453,193.999872
0.032779347513000004,34338.07104593818,0.010842356830835342,0.7041623248424291,0.173021,177.000483,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0013.png,True,large(>=0.02),0.189453,193.999872
0.006568878418,6887.968256032768,0.05823750048875809,0.9092186800344839,0.080078,81.999872,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/262_C-130_0001.png,True,medium(0.005-0.02),0.082031,83.999744
0.006649022705,6972.00563191808,0.0053613558411598206,0.7300234325789673,0.081055,83.00032,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/262_C-130_0001.png,True,medium(0.005-0.02),0.082031,83.999744
0.006568878418,6887.968256032768,0.6223999261856079,0.8623097709685402,0.080078,81.999872,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/262_C-130_0001.png,True,medium(0.005-0.02),0.082031,83.999744
